Target Item value
우아! 한국어 정말 잘 해요
고맙습니다
그냥 그래요
제 영어는 그냥 그래요
혹시
혹시 카카오스토리 해요?
안 해요
언제
가다
영국에 언제 가요?
안 가요
장난
장난이에요
오늘
마지막 날
오늘이 마지막 날이에요
내일
저는 내일 가요
두 번째
칠십
팔십
구십
백
백일
백십
천
이천십구
만
이만
오만
십만
백만
천만
억
좋아하다
한국 아이돌 좋아해?
응, 정말 좋아해
한국 노래 별로 안 좋아해
더
드라마
드라마를 더 좋아해
가수
있다
한국 가수 중에...
한국 가수 중에 좋아하는 사람 있어?
응, 있어
없다
아니, 없어
관심
나는 별로 관심 없어
완전
많다
완전 많아
누구 좋아해?
제일
좋다
나는 빅뱅이 제일 좋아! 너는?
나는 블랙핑크 팬이야
덕후
나는 샤이니 덕후야
이번
신곡
이번 신곡 정말 대박이야
와! 쩐다
오빠
사랑하다
오빠, 사랑해요!
언니
너무
예쁘다
언니 너무 예뻐요!
귀엽다
귀요미
떼창
장난 아니야
팬들 떼창 장난 아니야!
완전 공감
나도
가고 싶다
나도 콘서트 가고 싶어
비싸다
티켓이 너무 비싸
우리 콘서트 가자
돈
나 돈 없어
사실
사실 나 티켓 있어
진짜?
뻥이야!
죽을래?
같이
부르다
같이 노래 부르자
그러자
그래, 그러자!
영
공
하나
둘
셋
넷
다섯
여섯
일곱
여덟
아홉
열
열하나
열둘
열셋
열넷
열다섯
가족
몇 명
가족이 몇 명이에요?
일곱명이에요
엄마
다니다
엄마는 회사에 다녀요
아빠
변호사
유명하다
아빠는 유명한 변호사예요
형
우리 형은 유명한 가수예요
외국
형은 외국에서 유명해요
누나
대학교
누나는 서울에서 대학교에 다녀요
여동생
고등학생
여동생은 고등학생이고 열여섯살이에요
남동생
유치원
남동생은 유치원에 다니고 다섯살이에요
대가족
우리 가족은 대가족이에요
이 사람은 누구예요?
우리 매형이에요
결혼하다
우리 누나는 결혼했어요
신혼
신혼부부예요
조카
조카는 이제 한 살이에요
돌잔치
우리 조카 돌잔치 사진이에요
너무 귀여워요
딸
바보
딸 바보
우리 매형은 딸 바보예요
살다
혼자 살아요?
예, 혼자 살아요
자취해요
부모님과 함께 살아요
여자친구 있어요?
남자친구 있어요
여자친구 없어요
독신이에요
하고 싶다
결혼하고 싶어요
생각
생각이 없다
결혼 생각이 없어요
이혼했어요
돌싱이에요
한부모 가족
다문화 가족
가족 형태
다양하다
요즘
요즘은 가족 형태가 다양해요
스물
스물 하나
서른
서른 둘
마흔
마흔 셋
쉰
쉰 넷
예순
예순 다섯
일흔
일흔 여섯
여든
여든 일곱
아흔
아흔 여덟
아흔 아홉
맛집
여기 맛집이에요?
식당
이 식당 맛있어요
오다
어서 오세요
몇 분
몇 분이세요?
두 명
두 명이에요
이쪽
이쪽으로 오세요
메뉴판
여기 메뉴판 좀 주세요
주문하다
여기요! 주문할게요
잠시만요!
주문벨
누르다
주문벨을 눌러요
주문하시겠어요?
1인분
2인분
삼겹살
삼겹살 2인분 주세요
김치전
먹다
김치전이 먹고 싶어요
그리고
찌개
그리고 김치찌개도 하나 주세요
와, 맛있겠다!
서비스
김치찌개는 서비스예요
음식
입에 맞다
음식은 입에 맞아요?
맵다
매운 음식을 좋아해요
매운 음식은 잘 못 먹어요
물
사장님
사장님! 물 좀 주세요
물은 셀프예요
반찬
짜다
반찬이 짜요?
싱겁다
좀 싱거워요
나오다
주문하신 음식 나왔습니다
드시다
맛있게 드세요
잘 먹겠습니다
좀 더
반찬 좀 더 주세요
맛있게 드셨어요?
잘 먹었습니다
정말 맛있었어요
계산할게요
오만 이천원이에요
영수증 드릴까요?
예, 주세요
아니요, 버려주세요
또 오세요
많이 파세요
밥
떡
호떡
떡볶이
어묵
삼계탕
팥빙수
양념치킨
접시
숟가락
젓가락
포크
대기표
돼지고기
소고기
닭고기
생선
알레르기
채식주의자
서울의 핫플레이스는 어디예요?
클럽과 술집
홍대에는 클럽과 술집이 많아요
공연
길거리 공연
길거리 공연도 자주 해요
멀다
여기에서 멀어요?
가깝다
홍대까지 가까워요
걸리다
여기에서 강남까지 얼마나 걸려요?
얼마 안 걸려요
십분쯤 걸려요
오래 걸려요
길 건너
지하철역
길 건너에 지하철역이 있어요
정류장
버스 정류장 옆
지하철역은 버스 정류장 옆에 있어요
편의점
근처
근처에 편의점이 없어요
전통
전통시장
싸다
전통시장은 정말 싸고 좋아요
전통시장까지 어떻게 가요?
직진하다
쭉 직진하세요
우회전
우회전하세요
좌회전
좌회전하세요
여기는 맛집이 정말 많아요
길거리 음식
길거리 음식은 정말 싸고 맛있어요
관광 안내소
관광 안내소는 어디에 있어요?
공항
타다
공항버스는 어디에서 타요?
예매하다
공연 티켓 예매하고 싶어요
환전하다
어디에서 환전할 수 있어요?
무료
지도
무료 지도 있어요?
안녕히 계세요
네, 안녕히 가세요
야경
아름답다
야경이 정말 아름다워요
오늘 사람들이 진짜 많아요
입장료
입장료는 얼마예요?
성인
아이
성인 둘, 아이 하나요
인생 사진
이건 내 인생 사진이에요
박물관
미술관
공원
동물원
교회
절
쇼핑센터
빌딩
극장
피시방
표
바다
쇼핑하고 싶어요
그럼, 오늘 명동에 갈까요?
버스 탈까요?
출근시간
퇴근시간
지금 퇴근시간이에요
빠르다
지하철이 더 빨라요
티머니 카드
환승
티머니 카드는 버스, 지하철 환승이 돼요
티머니 카드는 편의점에서 살 수 있어요
명동역은 몇 호선이에요?
지하철 노선도
지하철 노선도에서 확인할 수 있어요
명동역은 4호선이에요
갈아타다
서울역에서 한 번 갈아타야 해요
이번 역은 서울역입니다
내리다
편리하다
한국 지하철은 진짜 편리해요
여기서 명동까지 얼마나 걸려요?
지하철로 20분쯤 걸려요
앉다
여기 앉을까요?
노약자석
여긴 노약자석이에요
저쪽
그럼 저쪽으로 갈까요?
다음 역에서 내려요
비행기
탑승권
배
항구
대중교통
고속버스
터미널
교통요금
첫차
막차
사거리
교통 표지판
횡단보도
주차장
오늘 어디에 갈 거예요?
쇼핑몰에 갈 거예요
뭐 하러 가요?
선물
선물을 사러 가요
기념일
오늘은 우리 기념일이에요
추천하다
남자친구 선물을 추천해 주세요
커플 신발
커플 신발은 어때요?
켤레
이 신발은 한 켤레에 얼마예요?
칠만원이에요
너무 비싸요
깎다
좀 깎아주세요
현금
결제
현금으로 결제할 거예요?
현금으로 하면 오천원 깎아 줄게요
봉투
필요하다
봉투 필요하세요?
네, 하나 주세요
아니요, 괜찮아요
장
봉투는 한 장에 오십원입니다
장미꽃
보여주다
장미꽃 좀 보여주세요
구경하다
네, 구경하세요
누구에게 선물할 거예요?
여자친구에게 선물할 거예요
여자친구가 장미꽃을 좋아해요
송이
장미꽃은 한 송이에 삼천원이에요
꽃다발
이 꽃다발은 이만 육천원이에요
작다
케이크 좀 더 작은 건 없어요?
크다
이 케이크는 너무 커요
이 초코 케이크는 만 팔천원이에요
현금 영수증
현금 영수증 필요하세요?
네, 해주세요
입력하다
지치다
너무 지쳐요
마시다
우리 커피 마시러 가요
잔
아메리카노 한 잔 주세요
라테도 한 잔 주세요
구천원입니다
받다
만원 받았습니다
잔돈
여기 잔돈 천원 있습니다
진동벨
울리다
받으러 오다
진동벨이 울리면 커피 받으러 오세요
십원
오십원
백원
오백원
천원
오천원
만원
오만원
월요일
화요일
수요일
목요일
금요일
토요일
일요일
무슨 요일
지난주
이번주
다음주
주말
숙소
검색하다
숙소를 검색해요
게스트 하우스
저렴하다
게스트 하우스는 저렴해요
친구를 사귀다
게하에서는 친구를 사귈 수 있어요
호텔
후기
호텔 후기가 좋아요
후기가 좋지 않아요
접근성
이 숙소는 접근성이 좋아요
예약하다
예약하셨어요?
체크인할게요
성함
예약자
예약자분 성함이 어떻게 되세요?
오주영으로 예약했어요
알려주다
예약 번호 좀 알려주세요
선불
결제는 선불로 해주세요
예약 사이트
예약 사이트에서 이미 결제했어요
예약이 확인되었습니다
여권
여권 좀 주시겠어요?
복사하다
여권은 복사 좀 하겠습니다
열쇠
여기 열쇠 있습니다
이용하다
저쪽 엘리베이터를 이용해 주세요
신발
벗다
방에서는 신발을 벗어주세요
옮기다
방을 옮기고 싶어요
두고 나오다
방에 열쇠를 두고 나왔어요
청소하다
지금 제 방을 청소해 줄 수 있나요?
10분 후에 청소를 해 주세요
조식
숙박비
포함되어 있다
숙박비에 조식이 포함되어 있나요?
조식 시간은 몇 시부터인가요?
조식 시간은 아침 6시부터 9시까지입니다
지금 체크아웃 할게요
짐
맡기다
짐을 좀 맡길 수 있나요?
공항까지 얼마나 걸려요?
택시를 불러 주시겠어요?
네, 알겠습니다
프론트 데스크
룸서비스
보증금
싱글베드
더블베드
1박
2박 3일
근처 볼거리
귀중품
금연
입실
퇴실
타월
화장지
비누
칫솔
치약
드라이기
여보세요?
오래간만이야
어디야?
나 지금 집이야
허구한 날
너는 왜 허구한 날 집에 있어?
이불
밖
위험하다
이불 밖은 위험해
영화
우리 영화 보러 가자
영화는 무슨 영화야!
술 마시러 가자
술쟁이
아휴, 진짜 이 술쟁이!
밖에
지금 6시 밖에 안 됐어
뭐 어때!
이따가
술은 좀 이따가 마시고 밥부터 먹자
일단
얘기
만나다
일단 만나자, 만나서 얘기하자
살찌다
나 요즘 살찐 거 같아
맛있게 먹으면 0 칼로리야
나이 먹다
진짜 나이 먹은 거 같아
됐고 밥 먹으러 가자
나 지금 돈 오천원 밖에 없어
현금은 없고 카드 밖에 없어
치킨과 맥주
치맥 콜?
콜!
소주파
나는 소주파야!
짠!
셀카
찍다
우리 셀카 찍자
보다
여기 봐! 하나, 둘, 셋
이게 너라고?
사기 치다
사기 치지 마
사진빨
얘
얘 사진빨 장난 아니야
원래
나 원래 예뻐
취하다
얘 취했네! 취했어!
나 아직 안 취했어
2차
우리 2차 가자
불타는 금요일
불금을 달리자!
속이 울렁거려
그만 마셔!
내가 미쳐!
이제 그만 집에 가자
택시!
도착하면 전화해!
일월
이월
삼월
사월
오월
유월
칠월
팔월
구월
시월
십일월
십이월
봄
여름
가을
겨울
작년
올해
이력서
제출하다
많은 회사에 이력서를 제출했습니다
인턴
저는 인턴입니다
저는 인턴이 아닙니다
면접
합격하다
면접에 합격했습니다
출근
보통
저는 보통 아침 8시 30분까지 출근을 합니다
좋은 아침입니다
지각하다
오늘은 지각을 했습니다
팀장님
한소리
듣다
팀장님에게 한소리를 들었습니다
회의
오늘은 오후 3시에 회의가 있습니다
회식
빠지다
회식에 빠지고 싶습니다
회식에 빠질 수 없습니다
성공
프로젝트 성공을 위하여!
회식 때 술을 너무 많이 마셨습니다
대머리
저희 팀장님은 대머리입니다
실언을 하다
저는 어제 실언을 했습니다
필름이 끊기다
어제 완전히 필름이 끊겼어
미쳤어! 미쳤어!
죽다
내일 나는 죽었다!
쥐구멍
숨다
진짜 쥐구멍에라도 숨고 싶어요
퇴사하다
퇴사해야 할까요?
처세술
약하다
저는 처세술에 약합니다
강하다
제 친구는 처세술에 강합니다
김 과장님 부탁합니다
지금 회의 중이십니다
지금 통화 중이십니다
메모 남기시겠어요?
드리다
다시 전화드리겠습니다
스트레스
요즘 스트레스를 많이 받습니다
인간관계
쉽다
어렵다
사실 인간관계가 가장 어렵습니다
야근
오늘도 저는 야근입니다
이 또한 지나가리라!
칼퇴근
아싸! 오늘은 칼퇴근!
취업
아르바이트
정규직
비정규직
계약직
신입
경력
거래처
휴가
채용 사이트
신의 직장
의사
간호사
선생님
공무원
농부
어부
광부
소개팅
나 지금 소개팅하는 중이야, 나중에 전화해!
통하다
소개팅한 사람이랑 완전 잘 통했어
훈남
멋있다
정말 멋있는 훈남이었어
여신
예쁜 여신 스타일이었어
친절하다
친절하신 분이었어
썸 타다
너 썸 타는 사람 있어?
나 썸 타는 사람 없어
짝사랑
나 혼자 짝사랑 중이야
우리 오늘부터 1일이야
연상연하 커플
내 남자친구는 연하야
재촉하다
부모님이 결혼하라고 재촉하셔?
말도 마!
바람나다
전 남자친구
내 전 남친은 바람났어
정말 꼴도 보기 싫어
나쁜 자식!
걱정하지 마!
똥
똥차
벤츠
똥차가 가면 벤츠가 올 거야!
세상에 남자는 많아
세상에 여자는 많아
사귀다
우리 다시 사귀어
장난해?
질투하니?
부부싸움
칼
베다
원래 부부싸움은 칼로 물 베기야
손
발
들다
난 정말 두 손 두 발 다 들었어
마음
너 마음대로 해
믿다
난 우리 남자친구 믿어!
상견례
나 상견례 했어
일주일 후에 결혼해
자기
임신하다
자기야! 나 임신했어!
두근두근
심장
심장이 두근두근해
매일
행복하다
행복한 하루!
매일매일 너무 행복해
얼굴천재
솔로
훈남 훈녀
흔남 흔녀
연애결혼
중매결혼
헤어지다
권태기
내 전부
내 반쪽
반지
결혼반지
커플링
청혼
전 여자친구
신혼여행
모태솔로
모태신앙
몸
건강
몸 건강하세요
문제
문제없어요
걱정하다
~지 마세요
걱정하지 마세요
상관
나는 상관없어요
아뿔싸!
아 안돼!
정말!
축하해요!
아싸!
버스
기차
역
기차역
중심지
시티센터
펍
도서관
외국인
가이드북
찾다
나는 ~ 찾고 있어요
~는 중이에요
길
~었어요
길을 잃은
혼란스럽다
저쪽에
우리는 문제가 있어요
우리는 길을 잃었어요
지도 있어요?
나는 외국인이에요
나는 조금 혼란스러워요
공원은 저쪽에 있어요
당신은 어디에 가는 중이에요?
그녀는 펍에 가는 중이에요
나는 도서관을 찾고 있어요
카드
팁
레드 와인
화이트 와인
아침밥
점심
저녁밥
저녁을 먹다
좀 덜
저희
뭔가 좀 마실래요?
저희에게 먹을 것 좀 주시겠어요?
당신은 맥주를 좀 더 마실래요?
나는 현금이 전혀 없어요
계산 가능한가요?
카드로 계산 가능한가요?
잠시
입어보다
좀 더 비싼
좀 더 싼
~도 될까요?
나는 새 모자가 필요해요
나는 잠시 생각이 필요해요
저것 봐요
제가 이것을 입어봐도 될까요?
그것은 정말로 비싸요
이것은 좀 더 싸요
저것이 사실 좀 더 커요
질문
질문하다
~에 대하여
~에 대하여 질문하다
거리
모퉁이
건물
돌다
따라오다
멈추다
넓다
좁다
빠르게
느리다
느리게
오른쪽
왼쪽
똑바로
제가 질문해도 될까요?
나를 따라오세요
왼쪽으로 돌아요
말이 너무 빨라요
천천히 말해주실 수 있나요?
독일
이탈리아
프랑스
일본
중국
이집트
캐나다
노르웨이
아일랜드
스코틀랜드
스웨덴
경찰
경찰관
기자
의사 선생님
치과의사
심리학자
교수
작가
예술가
웨이터
~씨
달링
머리
다리
발가락
손가락
목
얼굴
눈
코
입
치아
귀
무릎
손목
발목
팔꿈치
어깨
위
가슴
갈비 뼈
넥타이
안경
머리카락
입다
쓰다
이야기
금발의
가끔
그는 안경을 써요
나는 가끔 빨간색드레스를 입어요
그녀는 금발이에요
나는 기자예요
나는 매일 이야기를 써요
응급상황
사고
고통
위통
두통
감염
감기
약
화장실
느끼다
토하다
피를 흘리다
나는 ~ 것이 좋겠어요
이것은 응급상황이에요
몸이 좋지 않아요
나는 위통이 있어요
당신은 병원에 가는 것이 좋겠어요
의사 선생님은 그가 약이 필요하다고 생각해요
숙녀
신사
신사 숙녀 여러분 ~
옛날 옛날에 ~
~ 그리고 ~
뒤에
그 뒤로 쭉
~ 그리고 그들은 그 뒤로 쭉 행복하게 살았어요
세상에!
절대로 안 돼요!
일종의
조심해요!
부엌
침실
욕실
거실
손님
손님방
층
위층
아래에
아래층
옆에
사이에
부엌과 거실 사이에 있어요
목걸이
귀고리
팔찌
시계
핸드폰
컴퓨터
노트북
책
장난감
비디오 게임
꽃
키스
포옹
새로운 것
이미
~지만
나에게
당신에게
우리는 우리엄마 선물을 사야 해요
그는 나에게 매일 선물을 줘요
우리 엄마도 시계를 원해요
나는 이미 핸드폰이 있어요
내 형은 이미 노트북이 있지만 새로운 것을 원해요
미터
밀리미터
센티미터
킬로미터
그램
킬로
소수점
몸무게
몸무게는 ~이다
살이 빠지다
살이 찌다
무겁다
가볍다
백 센티미터는 일 미터예요
천 그램은 일 킬로예요
그녀의 몸무게는 육십 킬로예요
나는 삼 킬로가 더 나가요
그는 키가 백칠십오 센티미터예요
체육관
영화관
데려다주다
떨어져
바로 여기에
이 근처에
다시
~까지
박물관이 이 근처에 있어요?
체육관은 바로 여기에 있어요
호텔은 저쪽에 있어요
다리는 정말 가까워요
영화관은 멀리 있어요
교회는 펍 근처에 있어요
다시 말해 주시겠어요?
이 호텔까지 데려다줄 수 있어요?
대학
시험
등급
가르치다
배우다
공부하다
불합격하다
내 남동생은 대학에서 공부해요
내 딸은 유치원에 가요
과목
역사
수학
지리학
물리학
화학
문학
예술
음악
스포츠
뉴스
신문
잡지
티브이
연극
쇼
티브이 쇼
읽다
몹시
몹시 싫어하다
~에 관심이 있어요
뭐 하는 것
~의
그의
그녀의
그들의
그들의 엄마
그는 뭐 하는 것을 좋아해요?
당신은 뭐에 관심이 있어요?
그는 신문 읽는 것을 몹시 싫어해요
당신은 예술에 관심이 있어요?
그는 언어에 관심이 있어요
내 여자친구는 예술과 음악을 몹시 싫어해요
그들의 엄마는 항상 뉴스를 봐요
구급차
부러진
어디가 아프세요?
구급차를 불러요
나는 팔이 아파요
당신은 다리가 부러졌어요
의사 선생님은 당신의 다리가 부러졌다고 생각해요
알아내다
나는 그것을 알아냈어요
아주 신나다
나는 아주 신나요
어머나!
믿을 수 없어요!
아!
짜증 나!
기다리세요!
크리스마스
메리 크리스마스!
새해
복
받으세요
새해 복 많이 받으세요
비자
티켓
수화물
여행
여행 가방
여행하다
방문하다
버스를 타다
우리는 어느 도시를 방문해야 해요?
당신은 티켓과 비자를 가지고 있어야 해요
당신은 당신의 여권을 공항에서 보여줘야 해요
우리는 택시를 타야만 해요
내 수화물은 너무 무거워요
오후
저녁
이르다
늦다
어제
오늘 오후
오늘 밤
내일 아침
춤추다
수영하다
수영하러 가다
산책하다
산책하러 가다
달리다
달리러 가다
나가다
점심 먹으러 나가다
저녁 먹으러 나가다
늦잠을 자다
샤워하다
집에 가다
나는 ~ㄹ 거예요
오늘 뭐 하고 싶어요?
나는 오늘 오후에 수영하러 가고 싶어요
산책하러 가고 싶어요?
우리는 내일 밤에 춤추러 갈 거예요
첫 번째
두 번째
세 번째
네 번째
다섯 번째
여섯 번째
일곱 번째
여덟 번째
아홉 번째
열 번째
며칠
칠월이에요
오늘은 며칠이에요?
오늘은 일월 이일이에요
원
파운드
달러
당기다
밀다
세일
세일 중
세일하다
제안
거래
빌리다
빌려주다
빚지다
거래를 하다
제안을 하다
나는 ~ㄹ 수 없어요
제가 ~ 드릴게요
너무 많은
몇 개
몇 사람
얼마
다
충분히 없어요
그녀는 돈이 너무 많아요
우리는 우리 돈을 다 쓸 수 없어요
서점은 세일 중이에요
저것은 얼마예요?
세일 중이기 때문에 정말 싸요
그것은 오천원이에요
나는 돈이 충분히 없어요
거래합시다
제가 당신에게 제안 하나 해 드릴게요
그것은 정말 좋은 제안이에요
공짜예요!
가구
테이블
의자
소파
찬장
책장
침대
냉장고
냉동고
스토브
오븐
서랍장
옷장
문
창문
천장
벽
지붕
거울
램프
자물쇠
펜
연필
베개
담요
앞에
소파 아래에 있어요
당신은 내 열쇠가 어디에 있는지 알아요?
당신의 열쇠는 소파 아래에 있어요
거실에 의자가 몇 개 있어요?
냉장고에 우유가 얼마나 있어요?
계획
항공편
자전거
산
해변
호수
운전하다
비행기를 타고 가다
항해하다
제시간에
지연되다
너희들
술 한잔하다
우리는 오늘 밤에 비행기를 타고 일본에 가야 해요
비행기가 지연되었어요
우리는 산에 가는 중이에요
너희들 나중에 계획이 좀 있어?
우리는 내가 가장 좋아하는 티브이 쇼를 볼 거예요
나는 친구들과 술 한잔하러 나갈 거예요
당신도 오고 싶어요?
게임
게임을 하다
아마도
그거 대신에
다른
다른 사람들
다른 사람들은 오늘 오후에 뭐 할 거예요?
아마도 그들은 극장에 갈 거예요
우리는 박물관과 도서관에 갈 거예요
다른 사람들은 오늘 오후에 해변에 가고 싶어 해요?
내 생각에 그들은  그거 대신에 쇼핑 갈 거예요
천
이천
이천일
이천십칠
천구백사십오
얼마나 오래
십오 분 전 한시예요
~ 얼마나 오래 걸려요?
영화는 얼마나 오래 걸려요?
두 시간 이십분 오초
삶
죽음
교육
세계
바라다
이루다
당신은 당신의 인생에서 무엇을 이루고 싶어요?
나는 아무것도 하고 싶지 않아요
그는 세계를 보고 싶어 해요
당신의 딸은 교육받기를 원해요?
나도 그러길 바라요
나는 ~지 않을 거예요
직장
다음의
돌아오다
곧
당신은 곧 돌아올 거예요?
당신은 저녁식사 전이나 후에 돌아올 거예요?
나는 네 시 정각에 집에 올 거예요
나는 내일 학교에 가지 않을 거예요
우리는 여름에 한국에 갈 거예요
당신들은 누구와 갈 거예요?
그녀는 내년 겨울에 한국에 갈 거예요
에세이
설거지 거리
설거지를 하다
빨래
빨래를 하다
더럽다
깨끗하다
청소
혼자
그는 혼자 있고 싶어 해요
그는 피곤하기 때문에 집에 있고 싶어 해요
나는 에세이를 써야 해요
우리 엄마는 빨래하는 것을 몹시 싫어해요
승강장
사이
장거리
떠나다
도착하다
안전하다
안전한 여행 되세요
장거리 여행이에요
승강장 사이를 조심하세요
요일
월요일
화요일
수요일
목요일
금요일
토요일
일요일
생일
~이고
오늘 무슨 요일이에요?
오늘은 월요일이고 내일은 화요일이에요
그녀의 생일은 언제예요?
그녀의 생일은 이월 삼일이에요
생일 축하해요!
신나다
재미
재미있다
지루하다
제가 ~면 어떨까요
그것은 굉장할 거예요
당신은 오늘 밤에 영화를 볼 거예요?
우리 영화관에 가면 어떨까요
그는 오늘 오후에 박물관에 갈 거예요
당신은 언제 떠날 거예요?
우리는 나중에 말할 거예요
파티
클럽
나는 정말 ~ 하고 싶어요
휴식을 취하다
술 마시러 가다
잠들다
깨어나다
깨어있다
잠자러 가다
일어나다
함께 시간을 보내다
모두
아무도
어떤
어떤 사람
함께
나와 함께
당신과 함께
~고 나서
당신은 아침에 뭐 하는 것을 좋아해요?
나는 달리고 나서 샤워하는 것을 좋아해요
우리 오늘 그냥 쉬면 어떨까요?
나와 함께 파티에 가고 싶어요?
나도 정말 가고 싶지만 나는 내일 일찍 일어나야 해요
아무도 나와 함께 시간을 보내고 싶어 하지 않아요
왜 안돼요?
마지막
어젯밤
두 달 동안
삼 주 전
~았어요 (~었어요; ~였어요)
나는 도왔어요
나는 먹었어요
나는 원했어요
나는 어제 아빠를 도왔어요
우리는 이 주 동안 기다렸어요
나는 일본에서 두 달 동안 공부했어요
우리는 어제 스타터 4개를 주문했어요
그들은 지난주에 독일을 여행했어요
그들은 중국에서 팔 년을 살았어요
나는 그를 사랑했어요
그는 한국어를 정말 잘 했어요
우리는 어젯밤에 맥주를 너무 많이 마셨어요
그는 그 차를 이십 년 전에 샀어요
우리는 택시를 탔어요
나는 이 년 전에 책을 썼어요
그들은 우리와 함께 저녁을 먹지 않았어요
나는 어제 그녀를 도서관에서 봤어요
대화
주제
관계
날씨
정치
기술
연애생활
과학
~에 대해
~에 대해 말하다
프랑스 사람들은 음식에 대해 말하는 것을 정말 좋아해요
그들은 보통 날씨에 대해 말해요
나는 내 연애생활에 대해 말하고 싶지 않아요
문화
말다툼
싸우다
토론
궁금하다
부끄럽다
무서워하다
긴장되다
흥미롭다
중요하다
만들다
그는 연애생활에 대해 말하는 것을 부끄러워해요
우리 아빠는 기술에 대해 아무것도 몰라요
우리는 그들에게 그 말다툼에 대해 말해야 해요?
핵심
핵심이 뭐예요?
계획이 뭐예요?
그것을 이해했어요?
지금 뭐 생각하고 있어요?
고대
고대하다
우리는 당신 보는 것을 고대하고 있어요
우리는 당신 만나는 것을 고대하고 있어요
굴다
바보처럼 굴지 마!
차분하다
진정하다
진정하세요
조용히 하세요
씨름
축구
배드민턴
농구
야구
아이스하키
골프
체조
권투
테니스
크리켓
보트
낚시
범죄
처벌
소설
범죄소설
스릴러
다큐멘터리
코미디
픽션
정원
가꾸다
정원을 가꾸다
노래하다
더 좋아해요
종류
어떤 종류의 ~ ?
당신의 친구는 코미디를 좋아해요?
그녀는 스릴러를 더 좋아해요
나는 농구하는 것을 좋아해요
그녀는 배드민턴도 좋아하지만 씨름을 더 좋아해요
당신의 친구는 어떤 종류의 영화를 더 좋아해요?
나는 드라마도 좋아하지만 코미디를 더 좋아해요
움직이다
퇴직하다
그만두다
스키 타러 가다
외국에 가다
꽤
여전히
월요일마다
두 시간 안에
약 삼 년 안에
당신의 가족에 대해 말해주세요
우리는 겨울에 보통 외국에 가요
그녀는 오 년 전에 꽤 좋은 직장이 있었어요
우리 부모님은 약 삼 년 안에 퇴직을 할 거예요
제 조부모님께서는 여전히 스키 타러 다니세요
우리는 수요일마다 여전히 함께 축구를 해요
북
남
동
서
미국
북미
남미
유럽
아프리카
아시아
호주
남극 대륙
경험
장소
축제
버스여행
호스텔
여행 가이드
패러 슈팅
래프팅
하이킹
다양한
놀랄만한
유명한
이상한
위험한
무서운
가장 무서운
더 나쁜
가장 나쁜
더 좋은
최고
단연
즐기다
~ 어땠어요?
휴가는 어땠어요?
당신은 왜 아시아에 갔어요?
정말 흥미로운 장소이기 때문에 ~
뭐가 가장 재미있었어요?
우리는 패러 슈팅을 즐겼어요
그 인도 레스토랑은 단연 최고였어요
대통령
장관
총리
왕
왕비
지도자
정부
국회
정치인
정당
더불어민주당
국민의당
공화주의
공화주의자
민주주의
민주주의자
공산주의
공산주의자
보수적
진보적
힘
훌륭한
별로
누가 한국의 대통령이었어요?
한국에 왕이 있어요?
