Target Item value
ホラー映画が大好きです
好きなマンガは何ですか？
知る
知っている
ナルトって知っていますか？
大ファン
行く
猫カフェに行くのが好きです
これから
行きます
これから猫カフェに行きます
見る
歌舞伎を見るのが好きです
見ます
見ました
この…
もう
この歌舞伎はもう見ましたか？
昨日
それは昨日見ました
どうでしたか？
最高でした
お手洗い
借りる
お手洗い借りてもいいですか？
クリスマスケーキ
予約
クリスマスケーキ予約したいんですが。
荷物
送る
荷物を送りたいんですが。
これはお酒ですか？ジュースですか？
～以上
20歳以上です。
温泉
温泉にはもう行きましたか
まだです
まだなんですか？
絶対に
おすすめ
絶対におすすめですよ
する
できる
リラックスする
リラックスできますよ
はだか
なる
なります
はだかになりますか？
人前で
あんまり
好きじゃないです
人前ではだかになるのは、あんまり好きじゃないです
恥ずかしいです
嫌いです
昔
私も昔は嫌いでした
でも、好きになりました
一緒
行きません
これから一緒に行きませんか？
きっと
一緒なら、きっと楽しいですよ
明日
毎日
先週
今週
来週
平日
月曜日
火曜日
水曜日
木曜日
金曜日
週末
土曜日
日曜日
お腹が空きました
のどがかわきました
食べる
食べます
何か
何か食べましょう
ある
あります
近く
近くにレストランはありますか？
居酒屋
食べたいです
何が食べたいですか？
どこでも
なんでもいいですよ
いろいろ
いろいろ食べたいです
飲む
飲みます
飲みたいです
お酒が飲みたいです
いらっしゃいませ
二人
三人
四人です
こちらへどうぞ
あちら
飲み物
お飲み物は？
とりあえず
とりあえずビール！
注文
ご注文はお決まりですか？
おすすめは何ですか？
全部
おいしい
全部おいしそうですね
どれにしますか？
えーっと
何にしようかな
おまかせで
これをください
それと…
以上でよろしいですか？
待つ
少々お待ちください
朝ごはん
たいてい
朝ごはんはたいてい食べないんです
プチ断食
プチ断食してるから
お腹が空く
お腹が空きませんか？
大丈夫ですよ。
おやつ
たくさん
おやつはたくさん食べます
入る
わさびは入っていますか？
大好物
わさびが大好物です
おー、さすが日本人！
お肉
お魚
私はお肉とお魚がダメなんです
アレルギー
ナッツアレルギーなんです
シェアする
これは二人でシェアできますか？
お待たせしました
熱い
冷たい
甘い
辛い
口
一口ちょうだい
おかわりください
別腹
デザートは別腹です
会計
お会計お願いします
いっぱい
お腹がいっぱいです
お酒をよく飲みますか？
お酒
お酒はあまり飲まないんです。
あまり〜ない
実は、お酒が飲めないんです。
実は
飲めない
飲み放題
飲み放題にしますか？
要る
飲み放題は要りません。
生ビール
お水
お茶
紅茶
お料理
牛肉
豚肉
鶏肉
野菜
ごはん
お味噌汁
お漬物
しょうゆ
お皿
お箸
おしぼり
おじゃまします
紹介する
私の家族を紹介します
母
母のリサです
お母さん
お母さんは美人ですね
ただいま
おかえり
父
自慢
私の自慢の父です
お父さん
お父さんにそっくりですね
でしょ？
思う
私もそう思います
親子
やっぱり親子ですね
妻
奥さん
旦那さん
世界
旦那の料理は世界一です
いってきます
いってらっしゃい
きょうだい
きょうだいはいますか？
きょうだいはいません
一人っ子です
姉
私には姉が二人います
お姉さん
ケンカする
ケンカばっかりしています
アニメばっかり見ています
兄
お兄さん
取り合う
いつも
いつもリモコンの取り合いになります
分かる〜！
ずるい！
弟
弟さんはどんな人ですか？
おしゃべりな
意外とおしゃべりですよ
妹
仲がいい
私は特に妹と仲がいいです
このドラマ、面白いよ。
ドラマ
面白い
どんな話？
どんな〜
話
高校生
ヤクザ
〜になる
〜の話
高校生になったヤクザの話だよ。
今晩
今晩この映画見ない？
アカデミー賞
取る
去年、アカデミー賞を取った映画だよ
主人公
天才的な
詐欺師
主人公は天才的な詐欺師なんだ
最後
泣ける
最後泣けるよ！
失礼な
いくつ？
おいくつですか？
秘密
歳
三十歳です
見える
え〜、見えないですね！
お世辞
上手な
下手な
お世辞が上手ですね
おじいちゃん
おばあちゃん
ラブラブな
今でもラブラブです
大きい
小さい
背が高い
背が低い
かっこいい
優しい
頭がいい
怖い
くさい
元気な
真面目な
頑固な
やんちゃな
さあ、行きましょう！
どこに行きましょうか？
お城
お城に行きたいです
お土産
買う
お土産を買いたいです
お寺
神社
違い
お寺と神社の違いは何ですか？
まず、宗教が違います
なるほど
本は買いません
タブレット
本はタブレットで読みます
断捨離
今、断捨離しているんです
ミニマリスト
目指す
ミニマリストを目指してるんです
積読
その本は積読しています
いつか
いつか読もうと思っているんですけど・・・
観光
案内所
聞く
観光案内所で聞きましょう
行き方
教える
教えてください
ポケモンセンターへの行き方を教えてください
地図をください
遠いですか？
近い
歩く
歩いて行けますか？
やる
今日はやっていますか？
休む
お休みです
何かおもしろいイベントはやっていますか？
混む
混んでいますか？
どれがおすすめですか？
舞妓さん
舞妓体験
忍者体験って何ですか？
意味
体験ってどういう意味ですか？
生活
忍者の生活を体験できます
人気な
とても人気なツアーです
興味
さむらいに興味があります
興味津々です
今
時間
今、何時ですか？
何時からですか？
四時から九時までです
有料
無料ですか？
大人
子ども
大人一人と、子ども二人です
とっても楽しみです
ワクワクしますね
ありがとうございます
こちらこそ
博物館
商店街
公園
お祭り
市場
動物園
美術館
遊園地
水族館
教会
学校
交番
観葉植物
〜（に）ハマる
最近、観葉植物にハマっています
もの
最近、ハマってるものがありますか？
ビデオ
Youtubeでいつも観葉植物のビデオを見ています
癒す
癒されます
ペットを飼っていますか？
ペット
飼う
猫を飼っています
猫
ドライフード
わたしの猫はドライフードが好きじゃないです
ウェットフード
〜しか（ない）
ウェットフードしか食べないんです
犬
〜派
犬派です
猫派です
もしもし？
久しぶり！
お久しぶりです
メールするところでした
電話する
ちょうど
ちょうど電話するところでした
久しぶりに会いませんか？
三年ぶりに
お茶をする
お茶でもしませんか？
いいですね！
オンライン
授業
今日の授業ってオンライン？
大変な
オンライン授業って本当に大変
授業の10分前に起きた
マイク
ミュート
マイクをミュートにしてなかった！
調子が悪い
wifiの調子が悪い
ノート
見せる
ノート見せてくれない？
すぐ
返す
すぐ返す！
レポート
〜まで
レポートっていつまで？
厳しい
あの先生は厳しい？
連休
今週末は連休ですね
どこか行きたいところはありますか？
何かしたいことはありますか？
何かおいしいものが食べたいです
待ち合わせする
どこで待ち合わせしますか？
ヒマな
今、ヒマですか？
全然、ヒマじゃないですよ
遊ぶ
遊びます
遊びに行く
横浜に遊びに行きます
予定があります
人気者ですから
冗談ですよ
付き合う
〜てもらえませんか？
付き合ってもらえませんか？
集中する
〜たい
今はちょっと仕事に集中したいから...
〜から
〜でもよければ
お友達からでもよければ...
週に
何回
週に何回電話したい？
〜てもいい？
今電話してもいい？
寝る前に電話してもいい？
声
声が聞きたいな
明日は朝早いんだ
得意な
電話はあまり得意じゃないんだ
何をしましょうか？
ピクニックに行く
ドライブに行く
買い物に行く
天気、大丈夫かな？
男と女
晴れ男
晴れ女ですから、大丈夫です
花
お花見
もみじ
もみじ狩り
お花見に行きましょう
今年はもうお花見に行きましたか？
まだ行っていません
愛情表現
もっと愛情表現してほしい
苦手な
愛情表現は苦手なんだ
私のこと好きなの？
どうして好きって言ってくれないの？
言葉も大事だよ
〜ても
わかる
言わなくてもわかるでしょう？
慣れていないんだ
遠距離恋愛
難しい
遠距離恋愛は難しいと思う
価値がある
やってみる価値はあるんじゃない？
自分
気持ち
自分の気持ちがわからないんだ
距離を置く
ちょっと距離を置きたい
別れる
〜た方がいいと思う
好きだけど、別れた方がいいと思う
東京にパンダを見に行きます
赤ちゃん
パンダの赤ちゃんはもう見ましたか？
まだ見ていません
ちょうどよかった
先週見ましたよ
かわいい
とってもかわいかったです
あんまりかわいくなかったです
誕生日
開く
来週、誕生日会を開きます
絶対に来てくださいね
おめでとうございます！
誕生日おめでとう！
親友
歌う
朝まで歌いましょう
盛り上がる
今夜は盛り上がりましょう！
食べ放題
飲み放題です
酔っ払う
完全な
完全に酔っ払いました
二日酔い
一月
四月
九月
十二月
季節
春
夏
秋
冬
晴れ
雨
大雨
くもり
雷
風
雪
運動する
毎日運動していますか？
ジム
会員
ジムの会員になったけど、最近全然行ってないんです
ズンバ
ズンバのクラスがすごく楽しいです
ストレス解消
ストレス解消になります
ボクシング
毎日、ボクシングしています。
痛いです
え、痛くないですか？
〜で
Switchで、ボクシングしています。
旅館
カプセルホテル
予約する
予約していた田中です
くつ
脱ぐ
くつを脱いでください
スリッパ
はく
スリッパをはいてください
分かりました
部屋
お客様
一階
お客様のお部屋は五階です
昼ごはん
晩ごはん
朝ごはんは何時からですか？
たたみの部屋ですか？
ふとんですか？それともベッドですか？
温泉があります
服
温泉では、服を全部脱いでください
下着
下着も脱いでください
水着
温泉では、水着はダメです
気をつける
気をつけてください
浴衣があります
選ぶ
お好きな浴衣を選んでください
ごゆっくりどうぞ
疲れる
疲れました
羽
のばす
たまに
たまには、羽をのばしたいです
気持ちいい
やっぱり最高ですね
静かにしてください
使う
ヘッドホンを使ってください
ルールがいっぱいありますね
広い
広いたたみの部屋です
違う
全然…
写真と全然違います
すぎる
ふとんが小さすぎます
枕
やわらかい
固い
枕が固すぎます
交換する
枕を交換してください
カギ
なくす
部屋のカギをなくしてしまいました
タオル
シーツ
ドライヤー
歯ブラシ
歯みがき粉
せっけん
喫煙
禁煙
ゴミ箱
電気
階段
こぼす
あらら
こぼしてしまいました
コーヒーをこぼしてしまいました
ズボン
汚れる
ズボンが汚れてしまいました
新しい
欲しいです
新しいティーシャツが欲しいです
お金
お金ならたくさんあります
任せる
私に任せてください
似合う
これが似合うと思います
着る
実は私も着ています
間違う
間違っていますか？
ロゴの英語が間違っています
まさか！？
またまた〜
お店
デパート
コンビニ
自動販売機
見ているだけです
高い
安い
高そうですね
日本製ですから
そんなに
そんなに高くないですよ
割引
今なら半額です
とってもお得です
カードは使えますか
現金のみ
袋
レシート
おつり
袋はいいです
スカート
上着
くつ下
試着する
試着してもいいですか？
赤
赤がとても似合いますね
ぴったりな
サイズもぴったりですね！
ちょっと大きいです
ピチピチな
ブカブカな
他
他のサイズはありますか
売る
売り切れる
残念！売り切れました
色
青
緑
黄色
白
黒
紫
茶色
水色
灰色
召し上がる
こちら
こちらでお召し上がりですか？
持ち帰り
お持ち帰りですか？
ここで食べます
持ち帰りでお願いします
スプーン
フォーク
〜本
スプーン２本お願いします
十一
二十
五十七
百
二百円です
千
四千二十円です
万
一万円くらいです
会う
広島の母に会いに行きます
バスで行きます
持つ
ICカードを持っていますか
いいえ、持っていません
便利な
すごく便利なカードです
電車でもバスでも使えます
どこで買えますか？
新幹線
広島なら新幹線が便利です
出発する
もうすぐ、出発します
着く
広島には何時に着きますか？
線
乗る
中央線に乗ります
乗り換える
渋谷駅で乗り換えてください
電車
電車に乗って、東京駅で乗り換えます
この新幹線は広島行きです
次は京都です
停まる
これは新宿に停まりますか
降りる
ここで降ります
落とす
何か落としましたよ！
切符
買い方
切符の買い方が、全然分かりません
分かりにくい
分かりやすい
本当に分かりにくいです
駅
出口
改札口
この駅には、出口がたくさんあります
迷路
まるで迷路みたいです
もう、何が何だか分かりません
つける
〜ぱなし
部屋の電気つけっぱなしだよ
水を出す
水出しっぱなし！
冷蔵庫
開ける
冷蔵庫開けっぱなし！
エアコン
出かける
エアコン、つけっぱなしで出かけたでしょ！
もったいない！
席
席はありますか？
残念ながら…
残念ながら、満席です
遅れる
電車が遅れています
事故
事故がありました
急ぐ
急いでいますか
車
車で送る
車で送りましょうか
命
あなたは命の恩人です
角部屋
キッチン
角部屋だし、キッチンも広いし
オートロック
安心
オートロックもあるし、安心！
徒歩
駅から徒歩5分！
家賃
家賃3万円ですか？
どうして
どうしてそんなに安いんですか？
自転車
地下鉄
空港
飛行機
バス停
深夜バス
快速電車
各駅停車
エコバッグ
エコバッグ使ってる？
もちろん使ってるよ
〜枚
持っている
エコバッグ10枚持ってるよ
エコ
それ本当にエコなの？
エコじゃないんじゃないかなぁ
ペットボトル
ペットボトルのお茶を買うのは、エコじゃないね
お疲れ様です
会社
何の会社ですか？
作る
ゲームを作る会社です
助ける
人を助ける仕事です
やりがいがある仕事です
働く
いつから？
いつから働いていますか？
四年前からです
きっかけ
きっかけは何でしたか？
転職する
七年前に転職しました
2日（ふつか）
前
～から
熱がある
2日前から、熱があるんです
のども痛いんです
咳が出る
咳も出ます
コロナ
コロナかもしれません
PCR検査
（〜を）お願いします
PCR検査をお願いします
陽性
陰性
職場
明るい
明るくて楽しい職場です
自由な
社長
自由でおもしろい社長です
出張
多い
少ない
出張が多いです
いろいろな国に行けます
給料
お給料もまあまあいいです
将来
始める
将来は日本で会社を始めたいです
仕事のため
勉強する
そのために日本語を勉強しています
大事な
会議
遅刻する
大事な会議に遅刻してしまいました
上司
ここだけの話
嫌いな上司がいます
おじぎする
ちゃんと
ほら、ちゃんとおじぎしてください
残業
たまる
ストレスがたまっています
給料日
給料日まで待てません
飲み会
会議の前に
出張の後で
仕事の後、飲みに行きませんか？
ストレス発散
ストレス発散にカラオケに行きましょう
…とき
働くときは働く、遊ぶときは遊ぶ
メリハリ
メリハリが大事です
生きる
働くために生きるんじゃない
生きるために働くんです
先輩
後輩
部長
部下
おととい
あさって
一週間
五週間前
再来週
今年
去年
おととし
来年
再来年
最近、よく眠れないんです
よく
眠る
〜前に
ヨガをする
〜たらどうですか？
寝る前にヨガをしたらどうですか？
やめる
〜なきゃ（いけません）
寝る前にコーヒー飲むのもやめなきゃ
薬
これはなんの薬ですか？
痛み止め
痛み止めです
抗生物質
抗生物質です
胃薬
胃薬です
粉薬
粉薬がありますか？
1日1回、飲んでください
1日~回
有給(休暇)
とる
ライブ
明日、有給取ってライブ行く！
使い切る
〜ちゃった
今年はもう有給使い切っちゃった
〜すぎる
今の仕事は、残業が多すぎて...
自分の時間がもっと欲しいんです
活かす
日本語が活かせる仕事がしたいんです
人間関係
職場の人間関係が悪くて...
幽霊
いる
〜と思う
幽霊はいると思う？
私は幽霊はいると思う
私もそう思う
本当にそう思うの？
アパート
夜中
変な
音
聞こえる
私のアパート、夜中変な音が聞こえるんだよね
もしかして
事故物件
もしかして事故物件じゃない？
だから
だから家賃が安いのか！
心
心がキュンキュンします
ドキドキが止まりません
こんな気持ちは初めてです
初恋
手
手をつなぐ
手をつないでもいいですか？
もしかしたら、それは恋かもしれません
愛する
愛してる
世界の誰よりも愛している
嬉しい
幸せな
今までで、一番幸せです
好きな人
好きな人がいます
どんな人がタイプですか？
正直な
大人っぽい
子どもっぽい
ムキムキな
ムキムキな人がいいです
私のほうがかわいいでしょ？
イケメン
あなたのほうが彼よりもイケメンです
笑顔
素敵な笑顔
美しい心
あなたよりも私のほうが彼を愛しています
私たち、ライバルですね
出会い
出会いはどこでしたか？
一目惚れでした
私の片思いです
両思いじゃないです、、、まだね
告白する
まだ告白していません
あの二人は、付き合っています
本気です
結婚
離婚
結婚する
将来は結婚したいです
プロポーズする
海
海辺でプロポーズしました
言葉
プロポーズの言葉は何でしたか
恋人
彼氏
元カレ
元カノ
落ち込む
どうしたの？
なんで？
ふられる
彼氏にふられました
浮気
別れました
悲しい
寂しいです
元気を出して！
あなたにはもっと優しい人のほうがいい
私みたいな人
体
顔
目
鼻
耳
頭
足
腕
肩
指
腰
ひざ
ひじ
おしり
首
どうしましたか？
問題
問題ありません
たぶん
お元気で
意味します
意味が分かりますか？
心配します
心配しないでください
気にしません
大変！
その通り！
やった！
今日は本当に暑い！
汗
止まる
汗が止まらない！
大丈夫
大丈夫ですか？
熱中症
～かもしれません
熱中症かもしれません
水をください
水
〜（を）ください
小麦
乳製品
体質に合わない
小麦が体質に合わないんです
乳製品が体質に合わないんです
控える
グルテン
グルテンを控えているんです
グルテンフリー
これはグルテンフリーですか？
ベジタリアン
ヴィーガン
メニュー
ベジタリアンのメニューがありますか？
バス
電車の駅
中心部
街の中心部
劇場
図書館
外国人
地図
ガイドブック
〜を探します
見つけます
道
迷います
混乱
混乱しました
ここ
向こう
電車の駅はどこですか？
公園はあそこです
私たちは問題があります
鈴木さんは地図を持っていますか？
私は外国人です
私は少し混乱しました
マリアさんはどこに行きますか？
鈴木さんは劇場に行きます
私はここ出身ではありません
私は劇場を見つけたいです
私たちは道に迷いました
現金
カード
クレジットカード
チップ
赤ワイン
白ワイン
夕食
夕食を食べます
朝食
昼食を食べます
払います
少ないです
鈴木さんはもっとビールを飲みますか？
お勘定をお願いします
私は現金を持っていません
カードで払えますか？
値段
〜してみます
試してみます
試着室
安いです
本当
実際
私は新しい帽子が必要です
見て！
私は千円しかありません
これを試してみることは可能ですか？
私は考える時間が必要です
本当に高いです
これはもっと安いです
あれは実際はもっと大きいです
通り
角
建物
曲がります
ついて行きます
止まります
聞きます
高速道路
交差点
〜について
〜について聞きます
左
右
まっすぐ
広いです
狭いです
早いです
早く
ゆっくりです
ゆっくりと
〜って (〜して)
質問
質問をします
質問をしてもいいですか？
左へ曲がってください
里保さんは話すのが速すぎです
もっとゆっくり話してください
それはこの通りにあります
国
首都
旗
国旗
アメリカ
ドイツ
イタリア
フランス
スペイン
中国
エジプト
カナダ
ノルウェー
デンマーク
スウェーデン
スコットランド
アイルランド
香港
台湾
ベトナム
韓国
Tシャツ
探す
Tシャツを探しているんですが
〜てみる
〜てもいいですか
着てみてもいいですか？
ジーンズ
履く
履いてみてもいいですか？
よく似合っていますよ！
警察
警察官
記者
医師
歯医者
心理学者
教師
作家
教授
弁護士
清掃員
大家
芸術家
ウェイター
ウェイトレス
脚；足
つま先
歯
手首
足首
胸
あばら
心臓
履きます
かぶります
ネクタイ
眼鏡
時々
着ます
マリアさんは時々赤いワンピースを着ます
赤毛
髪
茶髪
金髪
里保さんは金髪です
白髪
鈴木さんの目は茶色で、白髪があります
マリアさんはどんな仕事をしていますか？
私はジャーナリストです
物語
書きます
私は毎日物語を書きます
緊急事態
痛み
感染
風邪
具合が悪いです
熱
トイレ
トイレットペーパー
〜べきです
血が出ています
これは緊急事態です
私は具合が悪いです
お腹が痛いです
翔さんは病院に行くべきです
医者は里保さんがもっと薬が必要だと考えています
お大事に
皆様〜
昔〜
昔々あるところに〜
めでたしめでたし
絶対ない！
ところで
ある意味
さあ！
ちくしょう！
危ない！
台所
居間
寝室
浴室
客
客室
〜階
上の階
下の階
隣
間
トイレはどこですか？
台所と居間の間です
プレゼント
ピアス
イヤリング
ネックレス
ブレスレット
指輪
時計
携帯
スマホ
ノートパソコン
充電器
ボール
カメラ
おもちゃ
ビデオゲーム
私はお母さんにプレゼントを買わなくてはいけません
私のお母さんも時計を欲しがっています
キス
キスします
すでに
私はすでに携帯を持っています
新しい物
私の兄はすでにスマホを持っていますが、新しい物を欲しがっています
これ以上
私の子供たちはこれ以上ビデオゲームは必要ありません
ハグ
ハグします
ハグして
メートル
ミリメートル
センチメートル
キロメートル
グラム
キロ
トン
点
測ります
痩せます
太ります
一メートルは百センチメートルです
一キロは千グラムです
マリアさんは六十キロです
私は三キロ重すぎます
鈴木さんは一メートル七十五センチメートルです
ホテル
バー
映画館
連れて行きます
ちょうどここです
もう一度
あと二回
神社はどこですか？
近くに博物館はありますか？
ジムはちょうどここです
橋
近いです
橋はとても近いです
遠いです
お寺は遠いです
神社は居酒屋の近くにあります
もう一度言ってください
私をこのホテルまで連れて行ってください
科目
数学
地理
物理
科学
芸術
文学
語学
運動
大学
高校
幼稚園
テスト
試験
成績
受かります
落ちます
ニュース
新聞
雑誌
ラジオ
映画
テレビ
番組
テレビ番組
ファッション
教えます
学びます
勉強します
観ます
読みます
聴きます
数えます
私の兄は大学で勉強しています
私の娘は幼稚園に行っています
鈴木さんは何をするのが大好きですか？
マリアさんは何に興味がありますか？
里保さんは新聞を読むのが嫌いです
翔さんは芸術に興味がありますか？
里保さんは語学に興味があります
私の彼女は芸術と音楽が嫌いです
私たちのお母さんはいつもニュースを観ています
救急車
呼びます
電話します
骨折している
救急車を呼んで
どこが痛いのですか？
私の腕が痛いです
医者は鈴木さんの脚は骨折していると考えています
気をつけて！
最高です！
最悪！
大喜びします
私は大喜びしました
信じられない！
たぶんそうだと思います
待ちます
ちょっと待って
こと
そういうこと
気にします
気にしないで
どうでもいい
良かった！
よいお年を！
メリークリスマス！
あけましておめでとうございます！
ビザ
搭乗券
パスポート
ターミナル
スーツケース
旅行します
訪れます
見せます
乗ります
重いです
軽いです
翔さんはどの国を訪れたいですか？
ターミナルでは切符とビザを持っていなくてはいけません
空港ではパスポートを見せなくてはいけません
私たちはタクシーに乗らなくてはいけません
私の荷物は重すぎます
一日
二日
三日
四日
五日
六日
七日
八日
九日
十日
二十日
朝
午前中
午後
夜
真夜中
正午
今日の午後
明日の朝
今回
次回
踊ります
歩きます
走ります
走りに行きます
泳ぎます
泳ぎに行きます
散歩
出かけます
散歩します
昼食に出かけます
夕食に出かけます
寝ています
起きています
夜更かしします
帰ります
家に帰ります
今日は何をしたいですか？
私は今日の午後泳ぎに行きたいです
散歩したいですか？
私たちは明日の夜走りに行きます
二月
三月
五月
六月
七月
八月
十月
十一月
七月です
今日の日付は何ですか？
今日は一月二日です
円
ポンド
セール
セールしています
なっています
割引になっています
取引
取引します
かかります
貸します
借ります
借りています
足ります
いくら
マリアさんはお金を持ちすぎです
私たちはお金を全部使ってはいけません
本屋はセールをしています
それはいくらですか？
割引になっていたから、とても安いです
それは三百円です
お金が足りません
取引をしましょう
とても良いオファーです
無料です！
家具
椅子
ソファー
棚
本棚
ベッド
冷凍庫
コンロ
オーブン
たんす
クローゼット
ドア
窓
壁
床
天井
屋根
鏡
ランプ
ペン
鉛筆
鍵
掛け布団
毛布
いくつ
どのくらい
〜の中
〜の外
〜の上
〜の下
〜の後ろ
〜の前
鈴木さんの鍵がどこにあるか知っていますか？
鈴木さんの鍵はソファの下にあります
居間に椅子は何脚ありますか？
冷蔵庫にどのくらい牛乳がありますか？
フライト
船
ヘリコプター
山
海辺
湖
運転します
飛びます
航海します
遅れています
時間通り
私たちは今夜日本へ飛ばなくてはいけません
フライトが遅れています
私たちは山に行きます
予定
ゲームをします
〜も行きます
他の人たち
私たち全員
みんな
代わりに
後でみんなは何か予定がありますか？
お母さんと私はこれから私のお気に入りのテレビ番組を観ます
私は友達と飲みに出かけます
一緒に行きたいですか？
他の人たちは今日の午後何をしているのですか？
たぶん鈴木さんたちは劇場に行きます
私たちは博物館に行って居酒屋に行きます
他の人たちは今日の午後海辺に行きたがっていますか？
翔さんたちは代わりに買い物に行くと思います
偶数
奇数
二千
二〇〇一
二〇一七
一九四五
芝居
庭
パーティー
クラブ
ぜひ
一緒にいます
寝ます
眠りに落ちます
起きます
一人もいません
皆さん
私と
マリアさんと
里保さんは世界を見たがっています
私とパーティーに行きたいですか？
私はぜひそうしたいのですが、明日早く起きなくてはいけません
私は何もしたくありません
私と一緒にいたい人が一人もいません
次
後ろ
それとも
帰ってきます
里保さんは夕食の前、それとも後に帰ってきますか？
私は四時に家にいます
私は明日学校にいません
私たちは夏に日本に行きます
鈴木さんは誰と一緒に行きますか？
マリアさんは次の冬に日本へ来ます
手紙
小包
郵送します
受け取ります
食器
食器を洗います
清潔
汚い
シミ
掃除
掃除します
家を掃除します
助けます
一人きり
翔さんは一人きりになりたがっています
里保さんは疲れたから家に残りたがっています
論文
私は論文を書かなくてはいけません
洗濯
洗濯をします
私は洗濯をするのが嫌いです
旅
旅行
出発
到着
到着します
出発します
安全
長旅
忘れ物
これは長旅です
お忘れ物のないように〜
曜日
今日は何曜日ですか？
今日は月曜日だから、明日は火曜日です
鈴木さんの誕生日はいつですか？
鈴木さんの誕生日は二月三日です
誕生日おめでとうございます！
よろしくお願いします
気をつけてね
おかえりなさい
失礼します
お先に失礼します
ありがとうございました
昨日の夜
月曜日に
三週間前
一昨日
先月
六時間
二ヶ月間
読みました
食べました
しました
来ました
昨日の夜は何をしましたか？
手伝い
私は父の手伝いをしました
私は土曜日にカラオケに行きました
私たちは一昨日タクシーに乗りました
私たちは四時間待ちました
私は二ヶ月間日本で勉強しました
私は二日前にもここに来ました
先週彼女を図書館で見ました
私は二年前に本を書きました
彼はその車を先月買いました
本を読んでいました
手紙を書いていました
焼きます
ケーキを焼いていました
友達に会っていました
電車を待っていました
料理をします
料理をしていました
くつろぎます
私は家でくつろいでいました
シャワー
浴びます
シャワーを浴びます
彼はシャワーを浴びていました
遅くまで寝ます
母はその日、遅くまで寝ていました
私は彼を愛していました
彼らは中国に住んでいました
寿司
日曜日に寿司を食べましょう
後で話しましょう
〜してから
カラオケに行ってから夕食に行きましょう
